연번,충전소명,사용시간,이용자제한,충전기상태,충전기타입,소재지도로명주소,소재지지번주소,세부위치,관리업체명,업체전화번호,위도,경도,충전소ID,충전기ID,충전기용량,기관ID,전용주차장,상태갱신일시,데이터기준일자
영통구_138_6,광교호반베르디움트라엘아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 대학로 98,경기도 수원시 영통구 이의동 1229번지 광교호반베르디움트라엘,8105동 전면부 지하주차장 1층,파워큐브,1833-8017,37.302924,127.050437,PW010474,PW01047406,완속(7kW),PW,Y,,2021-11-30
영통구_138_7,광교호반베르디움트라엘아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 대학로 98,경기도 수원시 영통구 이의동 1229번지 광교호반베르디움트라엘,8101동 전면부 지하주차장 2층,파워큐브,1833-8017,37.303841,127.049926,PW010474,PW01047407,완속(7kW),PW,Y,,2021-11-30
영통구_138_8,광교호반베르디움트라엘아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 대학로 98,경기도 수원시 영통구 이의동 1229번지 광교호반베르디움트라엘,8101동 전면부 지하주차장 2층,파워큐브,1833-8017,37.303841,127.049926,PW010474,PW01047408,완속(7kW),PW,Y,,2021-11-30
영통구_138_9,광교호반베르디움트라엘아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 대학로 98,경기도 수원시 영통구 이의동 1229번지 광교호반베르디움트라엘,8101동 전면부 지하주차장 2층,파워큐브,1833-8017,37.303841,127.049926,PW010474,PW01047409,완속(7kW),PW,Y,,2021-11-30
영통구_138_10,광교호반베르디움트라엘아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 대학로 98,경기도 수원시 영통구 이의동 1229번지 광교호반베르디움트라엘,8101동 전면부 지하주차장 2층,파워큐브,1833-8017,37.303841,127.049926,PW010474,PW01047410,완속(7kW),PW,Y,,2021-11-30
영통구_139_1,광교힐스테이트레이크-101동,24시간 이용가능,입주자 외 이용제한,3,AC완속,경기도 수원시 영통구 센트럴파크로 33,경기도 수원시 영통구 하동 1014번지,101동 전면부 지하주차장 1층,파워큐브,1833-8017,37.288451,127.062348,PW000683,PW00068301,완속(7kW),PW,Y,,2021-11-30
영통구_139_2,광교힐스테이트레이크-101동,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 센트럴파크로 33,경기도 수원시 영통구 하동 1014번지,101동 전면부 지하주차장 2층,파워큐브,1833-8017,37.288451,127.062348,PW000684,PW00068402,완속(7kW),PW,Y,,2021-11-30
영통구_139_3,광교힐스테이트레이크-101동,24시간 이용가능,입주자 외 이용제한,3,AC완속,경기도 수원시 영통구 센트럴파크로 33,경기도 수원시 영통구 하동 1014번지,101동 전면부 지하주차장 1층,파워큐브,1833-8017,37.288451,127.062348,PW000680,PW00068002,완속(7kW),PW,Y,,2021-11-30
영통구_140_1,광교힐스테이트레이크-102동,24시간 이용가능,입주자 외 이용제한,9,AC완속,경기도 수원시 영통구 센트럴파크로 33,경기도 수원시 영통구 하동 1014번지,102동 전면부 지하주차장 1층,파워큐브,1833-8017,37.287879,127.062159,PW000681,PW00068103,완속(7kW),PW,Y,,2021-11-30
영통구_140_2,광교힐스테이트레이크-102동 ,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 센트럴파크로 33,경기도 수원시 영통구 하동 1014번지,102동 전면부 지하주차장 2층,파워큐브,1833-8017,37.287879,127.062159,PW000682,PW00068204,완속(7kW),PW,Y,,2021-11-30
영통구_141_1,그대가센트럴파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 영통로174번길 12,경기도 수원시 영통구 망포동 722번지 그대가센트럴파크,203동 전면부 지하주차장 2층,파워큐브,1833-8017,37.242522,127.056471,PW010988,PW01098801,완속(7kW),PW,Y,,2021-11-30
영통구_141_2,그대가센트럴파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 영통로174번길 12,경기도 수원시 영통구 망포동 722번지 그대가센트럴파크,203동 전면부 지하주차장 2층,파워큐브,1833-8017,37.242522,127.056471,PW010988,PW01098802,완속(7kW),PW,Y,,2021-11-30
영통구_141_3,그대가센트럴파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 영통로174번길 12,경기도 수원시 영통구 망포동 722번지 그대가센트럴파크,204동 전면부 지하주차장 2층,파워큐브,1833-8017,37.241745,127.056623,PW010988,PW01098803,완속(7kW),PW,Y,,2021-11-30
영통구_141_4,그대가센트럴파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 영통로174번길 12,경기도 수원시 영통구 망포동 722번지 그대가센트럴파크,204동 전면부 지하주차장 2층,파워큐브,1833-8017,37.241745,127.056623,PW010988,PW01098804,완속(7kW),PW,Y,,2021-11-30
영통구_142_1,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054701,완속(7kW),PW,Y,,2021-11-30
영통구_142_2,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054702,완속(7kW),PW,Y,,2021-11-30
영통구_142_3,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054703,완속(7kW),PW,Y,,2021-11-30
영통구_142_4,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054704,완속(7kW),PW,Y,,2021-11-30
영통구_142_5,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054705,완속(7kW),PW,Y,,2021-11-30
영통구_142_6,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054706,완속(7kW),PW,Y,,2021-11-30
영통구_142_7,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054707,완속(7kW),PW,Y,,2021-11-30
영통구_142_8,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054708,완속(7kW),PW,Y,,2021-11-30
영통구_142_9,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054709,완속(7kW),PW,Y,,2021-11-30
영통구_142_10,그대가프리미어,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 덕영대로1484번길 21,경기도 수원시 영통구 망포동 720번지 그대가프리미어,108동 전면부 지하주차장 1층,파워큐브,1833-8017,37.243688,127.054578,PW010547,PW01054710,완속(7kW),PW,Y,,2021-11-30
영통구_143_1,동수원자이1차-101동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,101동 전면부 지하주차장 1층,파워큐브,1833-8017,37.236374,127.052827,PW000352,PW00035201,완속(7kW),PW,Y,,2021-11-30
영통구_144_1,동수원자이1차-102동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,102동 전면부 지하주차장 1층,파워큐브,1833-8017,37.236999,127.052906,PW000353,PW00035301,완속(7kW),PW,Y,,2021-11-30
영통구_144_2,동수원자이1차-102동 B2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,102동 전면부 지하주차장 2층,파워큐브,1833-8017,37.236999,127.052906,PW000354,PW00035401,완속(7kW),PW,Y,,2021-11-30
영통구_145_1,동수원자이1차-104동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,104동 전면부 지하주차장 1층,파워큐브,1833-8017,37.237861,127.053832,PW000355,PW00035501,완속(7kW),PW,Y,,2021-11-30
영통구_145_2,동수원자이1차-104동 B2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,104동 전면부 지하주차장 2층,파워큐브,1833-8017,37.237861,127.053832,PW000356,PW00035601,완속(7kW),PW,Y,,2021-11-30
영통구_146_1,동수원자이1차-105동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,105동 전면부 지하주차장 1층,파워큐브,1833-8017,37.238499,127.053843,PW000357,PW00035701,완속(7kW),PW,Y,,2021-11-30
영통구_146_2,동수원자이1차-105동 B2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,105동 전면부 지하주차장 2층,파워큐브,1833-8017,37.238499,127.053843,PW000358,PW00035801,완속(7kW),PW,Y,,2021-11-30
영통구_147_1,동수원자이1차-107동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,107동 전면부 지하주차장 1층,파워큐브,1833-8017,37.237881,127.054765,PW000359,PW00035901,완속(7kW),PW,Y,,2021-11-30
영통구_148_1,동수원자이1차-109동 B2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,109동 전면부 지하주차장 2층,파워큐브,1833-8017,37.236524,127.054285,PW000360,PW00036001,완속(7kW),PW,Y,,2021-11-30
영통구_148_2,동수원자이1차-109동,24시간 이용가능,입주자 외 이용제한,4,DC차데모+AC3상+DC콤보,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,109동 전면부 지하주차장 1층,파워큐브,1833-8017,37.236524,127.054285,PW010352,PW01035201,DC차데모(50kW)/AC3상(43kW)/DC콤보(50kW),PW,Y,,2021-11-30
영통구_149_1,동수원자이1차-110동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,110동 전면부 지하주차장 1층,파워큐브,1833-8017,37.235878,127.054203,PW000361,PW00036101,완속(7kW),PW,Y,,2021-11-30
영통구_149_2,동수원자이1차-110동 B2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,110동 전면부 지하주차장 2층,파워큐브,1833-8017,37.235878,127.054203,PW000362,PW00036201,완속(7kW),PW,Y,,2021-11-30
영통구_150_1,동수원자이1차-111동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,111동 전면부 지하주차장 1층,파워큐브,1833-8017,37.235262,127.053755,PW000363,PW00036301,완속(7kW),PW,Y,,2021-11-30
영통구_150_2,동수원자이1차-111동 B2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,111동 전면부 지하주차장 2층,파워큐브,1833-8017,37.235262,127.053755,PW000364,PW00036401,완속(7kW),PW,Y,,2021-11-30
영통구_151_1,동수원자이1차-112동 B1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,112동 전면부 지하주차장 1층,파워큐브,1833-8017,37.235056,127.053326,PW000365,PW00036501,완속(7kW),PW,Y,,2021-11-30
영통구_151_2,동수원자이1차-112동 B2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로82번길 32,경기도 수원시 영통구 망포동 686번지 동수원자이1차,112동 전면부 지하주차장 2층,파워큐브,1833-8017,37.235056,127.053326,PW000366,PW00036601,완속(7kW),PW,Y,,2021-11-30
영통구_152_1,동수원자이2차입주자대표회의-1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로71번길 19,경기도 수원시 영통구 망포동 690번지 동수원자이2차아파트,203동 전면부 지하주차장 2층,파워큐브,1833-8017,37.240436,127.052676,PW011600,PW01160001,완속(7kW),PW,Y,,2021-11-30
영통구_152_2,동수원자이2차입주자대표회의-1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로71번길 19,경기도 수원시 영통구 망포동 690번지 동수원자이2차아파트,203동 전면부 지하주차장 2층,파워큐브,1833-8017,37.240436,127.052676,PW011600,PW01160002,완속(7kW),PW,Y,,2021-11-30
영통구_152_3,동수원자이2차입주자대표회의-1,24시간 이용가능,입주자 외 이용제한,3,AC완속,경기도 수원시 영통구 태장로71번길 19,경기도 수원시 영통구 망포동 690번지 동수원자이2차아파트,203동 전면부 지하주차장 2층,파워큐브,1833-8017,37.240436,127.052676,PW011600,PW01160003,완속(7kW),PW,Y,,2021-11-30
영통구_153_1,동수원자이2차입주자대표회의-2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 영통구 태장로71번길 19,경기도 수원시 영통구 망포동 690번지 동수원자이2차아파트,201동 전면부 지하주차장 2층,파워큐브,1833-8017,37.239627,127.053195,PW011601,PW01160101,완속(7kW),PW,Y,,2021-11-30
